Eng.Strain      Eng.Stress
0.000000	4.174826667
0.00000444	4.188426667
0.0000103	4.164346667
-3.28E-06	4.202586667
4.294E-05	7.26848
0.0001964	16.04202667
0.0003372	22.67858667
0.00048938	27.47632
0.00065652	30.70698667
0.00083308	32.89658667
0.00101768	34.41408
0.0012028	35.57272
0.001385	36.52789333
0.0015676	37.36733333
0.00173426	38.04624
0.00193392	38.65781333
0.00210862	39.24997333
0.00228426	39.80757333
0.00245992	40.32866667
0.00263822	40.91192
0.00280184	41.40042667
0.00298324	41.87698667
0.00315386	42.37184
0.00333258	42.77624
0.00347468	43.24722667
0.00365992	43.64136
0.003817	44.06544
0.00399314	44.49149333
0.0041544	44.90893333
0.00432732	45.32496
0.0044855	45.73408
0.00464472	46.13429333
0.00482466	46.54008
0.00499114	46.85842667
0.00514588	47.30917333
0.00529986	47.64224
0.00546718	48.00805333
0.0056278	48.38162667
0.00578708	48.74576
0.005939	49.07576
0.00609224	49.42216
0.00626128	49.75216
0.00640792	50.1016
0.00658574	50.41605333
0.0067529	50.76744
0.00688528	51.10133333
0.00705596	51.44245333
0.0072123	51.75136
0.00736482	52.06888
0.00752996	52.38224
0.00769128	52.68725333
0.00782884	53.04141333
0.00800278	53.30536
0.00814314	53.62370667
0.00831612	53.94037333
0.00844992	54.23848
0.0086224	54.51992
0.00876314	54.81496
0.00893086	55.08557333
0.00907164	55.37144
0.00924458	55.67368
0.00939518	55.95234667
0.00955464	56.2632
0.00971818	56.518
0.00986798	56.79248
0.01000268	57.03533333
0.01016506	57.32344
0.01033396	57.64594667
0.0104826	57.85688
0.01062482	58.13832
0.01079106	58.40506667
0.01093044	58.66234667
0.01109734	58.91434667
0.01124544	59.14917333
0.01140076	59.39784
0.0115488	59.66208
0.01170736	59.91490667
0.01186224	60.14085333
0.01202728	60.42061333
0.01216586	60.62210667
0.01231978	60.91189333
0.01248044	61.14253333
0.01262062	61.37677333
0.01277486	61.60464
0.01293878	61.84056
0.01308824	62.07674667
0.01324216	62.28269333
